Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date,review,review_category
27292,UK,3606008,R39E92WBG1DOF9,B00JOT3HQ2,545270466,Geometry Dash Lite,Mobile_Apps,5,11,13,N,Y,2015-01-30,good and a little s***y This game is very good but it is a little shiny so make a level maker in the elite for 2 levels completed so I'm not saying it is really s***y so plzzzzzzzzzz do the level editor,1
70808,UK,24516847,R221AAZXGCX1EI,B00FLW5G74,929239473,The Shocking Miss Emerald Deluxe Edition,Music,3,0,0,N,N,2014-08-22,ok but second cd was mainly same songs as on ... ok but second cd was mainly same songs as on the main one. disappointing that it did not consist of different numbers.,0
54928,UK,4510034,RM4I6EKXX03RG,B00NBXFA30,410236428,Sound Of A Woman,Music,5,0,0,N,Y,2015-02-02,Five Stars great,1
25499,UK,1372692,R7KK2DKIGJ7HA,B00KNWYDU8,779873629,Dragon City,Mobile_Apps,5,0,0,N,Y,2015-02-27,cool I like the different dragons it's a good game,1
11331,UK,8691379,R2XAFU1MOIET9E,0340960507,354573823,My Sister's Keeper,Books,5,0,0,N,N,2013-01-08,"Better than the Movie Jodi Picoult has always been a favourite author of mine. The last book I read by her was `The Pact', but this book has moved up to my favourite spot. The style is as usual with Picoult, the reader hears from different perspectives and you can't help but keep turning the pages. The end of the book is amazing and very unexpected but it ties together perfectly. The movie with Cameron Diaz has an altered ending and I much prefer the original novel ending.",1
98964,UK,21132287,R2SYJG46S0GSYJ,B00543RC0Y,530977710,Harry Potter - Complete 8-Film Collection [Blu-ray] [2011] [Region Free] [2001],Video DVD,1,1,8,N,Y,2013-12-07,"No subtitules in spanish I have received the harry potter films and on the box indicates that it has subtitles in Spanish but the first five films don't have it, I'm very upset with this order.",0
92582,UK,15369195,R2KAQHWRKZHYEQ,B00742STVE,932312721,Brave [DVD] [2012],Video DVD,2,0,4,N,Y,2013-01-09,Great for kids and adults CGI was brilliant. Humour for both adults and children. My grand daughter loved it and has now seen it several times.,0
26083,UK,3119019,R1EZ783LRGKMCF,B00FAPF5U0,46324555,Candy Crush Saga,Mobile_Apps,5,0,0,N,Y,2015-07-11,"Five Stars Great game, very addictive.",1
22592,UK,25415245,R1CAWMH41XGKFI,0099524295,977095305,Too Much Happiness,Books,3,4,5,N,N,2011-04-30,"Too Little Happiness I have heard Alice Munro described so often as one of the greatest contemporary short story writers that I had high expectations for this book. The length of the stories surprised me, together with her frequent tendency to ramble from what seems to be the main thread of each tale.  Then there is the tendency to skim in a few pages through decades of a character's life, often telling us what to make of people and situations, rather than implying or revealing these aspects.  Yet from the outset I thought I could see the reasons for Munro's fame in her easy, confident and very readable style, the rapid building up of situations and characters, the occasional very insightful comments which chime with one's own experience of life, clarifying some point which has lain dormant in one's own mind, and one suddenly recognises to be true.<br /><br />I was held by the continuous sense that a story is heading somewhere meaningful and thought provoking, and by the knowledge that, at any point, she may insert some dark and shocking event: a man murders his children in a jealous rage, a widow realises that the gas man she has admitted to her house is in fact a crazed killer. I suspect that most people will find that some stories leave them cold, but they are moved by a few to which they can particularly relate, such as a mother's sense of loss before steeling herself to accept that her son has \\""""dropped out\\"""" to become an anarchist.<br /><br />I agree with the reviewer who found the title story \\""""Too Much Happiness\\"""" hard to engage with  - it reads like a draft of a story, based on research notes - but I do not mind that it is \\""""out of character\\"""" with the rest in being the tale of a female Russian mathematician in the late nineteenth century, rather than a series of tales of small town Canadian life - a kind of Lake Woebegone with a sting in the tale. Also, the title seems inappropriate for the collection as a whole, since most of the themes are somewhat bleak.<br /><br />Although these stories are admirable and original, characters appear implausible at times and  plots often seem very slight with underwhelming downbeat endings(as in Wenlock Edge) and left me  ambivalent - not sure what to make of some stories and wondering whether I had missed something! I suppose that the scope for debating what each one means adds interest - good for reading groups and so on! I was made very aware of Monro's age with many of these stories harking back to a distant youth, and reflecting on a whole lifetime (as in Face).  I plan to read some of her earlier work to see if the stories have a tighter structure and make more of an impact.and original, characters appear implausible at times and  plots often seem very slight with underwhelming downbeat endings(as in Wenlock Edge) and left me  ambivalent - not sure what to make of some stories and wondering whether I had missed something! I suppose that the scope for debating what each one means adds interest - good for reading groups and so on! I was made very aware of Monro's age with many of these stories harking back to a distant youth, and reflecting on a whole lifetime (as in Face).  I plan to read some of her earlier work to see if the stories have a tighter structure and make more of an impact.",0
91879,UK,12604992,R2FK61LA3FQZL6,B005OV1MX4,741119995,Verdi: La Forza Del Destino (C Major 708204) [Blu-ray] [2012] [Region Free],Video DVD,2,17,20,N,Y,2012-01-09,"Another modern view done to excess Why is it that the more famous the director the less he feels obligated to respect the composer? This is beautifully sung but as for the rest.... The costumes are extraordinary. A mixture of the Red Army Chorus, The Texas Cowboys Cheerleaders, the Moslem Brotherhood and Princess Anne in drag! They get odder still as the opera progresses. Add to that rolling backdrops from the Battle of Kursk,V2 rockets, modern factory shelving, scenes that seem to be deliberately photographed out of focus or in lighting extremes that make it very hard to make out what is meant to be on screen. All this in response to Verdi setting the story in Spain and Italy 250 years ago! Absolutely nothing fits together in any logical fashion. This is the wierdest and I have to say one of the most unsatisfactory Blu-ray discs I have come across to date. Mind you with the recent Flying Dutchman and Der Meistersinger there is some competition about for that description! I could not work out to whom such a production was aimed. Purchase with great caution, rent if possible. The problem is that such productions very much discourage speculative buying as you will either love or hate this and it is not on my list of re-watchable blu-ray discs. Such a shame as it is very well sung.",0
18353,UK,20828208,R8YYJH4Q58BBC,0307353133,354960719,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Books,3,3,4,N,Y,2014-07-29,"Not for me, sadly I've given this a neutral rating because I'm afraid I couldn't finish it.<br /><br />Not because it was badly written or uninformative , just because I found the author a bit smug!<br /><br />Sure, he's acheived a lot, good for him, but I got a bit tired of hearing about it. This may well be because I am bitter about my own unsatisfying life, but I imagine if you read a book like this, it's because you are dissatisfied with your life! I know it's a grumpy reaction, but there you have it. Sorry!<br /><br />If you are not someone who is bothered by that kind of thing, I'm sure it's useful.",0
81300,UK,4392522,R3C4YZX5HIPS1X,B006K1IIAC,685530208,Sherlock - Series 1-2 [DVD],Video DVD,5,0,0,N,Y,2014-02-17,Brilliant Simply one of the best tv shows ever created! A must watch for any discerning viewer of excellent British drama.,1
37180,UK,4663713,R13H7NMAW109XH,B00G6ZTM3Y,456953883,Terraria,Mobile_Apps,5,190,216,N,Y,2014-01-13,"2-D Action Pixelated epicness!!!!!! Before you think this: THIS IS NOT A COPY OF MINECRAFT!!!!<br /><br />Terraria is a sand-box game, you are given a random generated 2-D world -which with this you have to try to survive.<br /><br />Get some trees some stone and make a house; if your house meets the requirements, which are: walls, a table, light, chair and workbench, you are set for life and -eventually an NPC may move in;<br />[NPC means a non-player character(s).]<br /><br />Build another house with the same essential items another NPC and so-on.<br /><br />Be prepared, even in the day nasties are still out to get you, so make sure you know who's side you're on and have some fun!!!!!",1
12495,UK,9235487,R3IQGRWUEIB0D9,0857500082,845546119,Echo Burning: (Jack Reacher 5),Books,5,0,0,N,Y,2013-09-09,Great Love the Jack Reacher stories.  Always high tension and twisty storylines that keep one gripped and unable to put the book down.  Hope Lee Child never retires.,1
34634,UK,4645708,R1EENGL3FC7XL1,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,4,0,1,N,Y,2014-12-29,Good Game Good Worth downloading,1
79571,UK,3978956,R3I7C2E25MLNCF,B00DHJT59I,669949894,The Book Thief [DVD] [2013],Video DVD,4,0,0,N,Y,2014-08-14,Four Stars A good film. Well worth watching.Thankyou.,1
31452,UK,4331709,RHX50M7ZZW4BH,B00AREIAI8,265040255,My Horse,Mobile_Apps,4,0,0,N,Y,2015-05-25,very good Love this game,1
3899,UK,4993506,R3MESNVTPAOSPB,1780721676,770497487,"The Fast Diet: The Secret of Intermittent Fasting - Lose Weight, Stay Healthy, Live Longer",Books,5,1,1,N,N,2014-11-24,"Fantastic, Brilliant results using this!!!!!! I found this book very very useful, I used it along with [[ASIN:1503018792 Simply Slim the Made to Measure Guide to Weight Loss]] for brilliant results. I loved the healt benefits of fasting but when combined with accurate daily goal setting I lost incehs in a couple of weeks. Without doubt 5 stars from me!!!!!!",1
90515,UK,8799478,R1W1T8CPZFMYLN,B00DF6LMX0,419762256,Passion [DVD],Video DVD,1,2,4,N,Y,2015-02-08,"honestly awful Forced to watch it by my girlfriend and I feel like I lost a section  of soul during that hour 45. Awful film, that bad she offered to pay me for buying her it.",0
67224,UK,20033092,RXLZPCJZWC2GG,B000006045,410467783,Mezzanine,Music,2,0,10,N,Y,2013-05-20,CD scratched The cd I received was scratched/marked. Track 2 doesn't play properly but I can't be bothered to go to the trouble of requesting a replacement when it cost only £6.,0
